listing_id,id,date,reviewer_id,reviewer_name,comments,language,polarity
1008461466805281300,1028607923570616815,2023-11-20,458779214,Marianne,Great location for anyone who wants to enjoy Tokyo.,en,0.8074
1008461466805281300,1034438399959469584,2023-11-28,48615540,Courtney,"We loved our stay in their gorgeous loft apartment (much more spacious than hotels in the area). Just far enough from all the action in Shinjuku to be peaceful, but close enough to walk in or to one of many subway stations.",en,0.7227
1008461466805281300,1043874689849688487,2023-12-11,102902367,Meikai,This was a nice and clean place to stay! Sleeps   pretty comfortably with   in the basement on the bed and   on the sofa bed on the   floor. Also has a washing machine which was nice.,en,0.9273
1005427589863413446,1026469707918181281,2023-11-17,2614927,Paula,"Very clean apartment, very responsive and helpful, there was a problem with the washing machine, we had to go the laundry shop, they ask us how much we spent, told them that it was nothing, not to worry about it, but they still sent some money to reimburse us...such a nice people. They let us leave our luggage earlier and were very accomodating on everything. Also bright and very clean. Tv with Netflix.",en,0.9299
1005427589863413446,1033005334871089588,2023-11-26,60552590,Melvin,Great AirBNB! Would highly recommend. Clean and host was very kind and responsive.,en,0.9487
1005427589863413446,1035162866153840491,2023-11-29,72429402,Julian & Kate,"Nice stay, very comfortable. Smaller than it looked in the photos, but very nice. It is also up steep fights of stairs which was tricky with big suitcases. But we appreciated our stay. Thank you for your hospitality.",en,0.8906
1005427589863413446,1045249497646458149,2023-12-12,107876558,Maria,It has been a great stay! The instructions were pretty clear and we had no trouble to find the place. It is a cozy room to stay.<br/>Nori helped us to retrieve the charger we left there as well.<br/>It is pretty close to the subway and there’s a lot of food places around the area.<br/>.,en,0.8588
1005427589863413446,1048946571085315027,2023-12-18,149654060,Andrew,"Host is very helpful in helping us get Yamato delivery services.<br/>Host is also very accommodating as he allowed us to place our luggage earlier (I forgot to inform him earlier).<br/>While this is a   storey without lift, the climb/stairs is steep and thus makes the logistics tougher",en,0.7397
1005435207055333470,1045273647660846794,2023-12-12,69283410,Anna,😊Very good location<br/>  stations away from Shinjuku.  If you plan a tour to Hakone or Kamakura. This is a nice place to stay. <br/>Clean and quick response <br/>🥲No curtains in the bedroom. Had to get up really early in the morning <br/>A little difficult to find in the evening.,en,0.5413
1008462931012249577,1022114259908670843,2023-11-11,530340499,Bella,"Absolutely loved staying here. Amazing location- a short walk to multiple train stations. Very clear summary of how to reach the location, and how to enter the property. The host was responsive and friendly. The place was squeaky clean and better than expected from the pictures. Highly recommend. Thank you for having us!",en,0.9802
1005441079761602122,1043916677662289575,2023-12-11,547498838,Thom,"Great place close to the metro. However, there were hairs and stains in the beds.",en,0.6249
1005444514262419779,1026408398202585067,2023-11-16,512062637,Siena,"We had a great stay here, we were given pdf file with informative instructions. Accommodating with our flight times where we needed early check in, I was able to check in earlier and also they were kind enough to let us leave our luggage till noon. <br/>It was pretty tight but was good enough for   of us, just wish there was a mirror for us! other than that our stay was comfortable, affordable, great location where we were about   mins within lots of good tourist sites.",en,0.9824
1008462931012249577,1024309283763564605,2023-11-14,60988559,Toya,Great location. We quickly figured out the area and we were able to walk to most of the things we did during our stay.,en,0.6249
1008462931012249577,1035179562392303261,2023-11-29,477980076,Mohammad,This was a very nice apartment. We enjoyed staying at it very much. Spotless place in a very good neighborhood with easy access to the metro station. We would definitely stay here again!,en,0.938
1008462931012249577,1040291704739561799,2023-12-06,244066969,Marija,"Great, neat and new place in Shinjuku. Easy access to JR stations and metro stations. Walkable distance to vibrant neighbourhood but at the same time at quiet place, so good night sleep garanteed.",en,0.9155
1011183804883618458,1048256540764603598,2023-12-17,132074668,Cameron,"We had a small hiccup with the code to get in the apartment but was resolved within  - . There is not a table or chairs to sit at if you make a meal or bring a meal back to the apartment. That would have been nice. It was late when we checked in  :  and grabbed some food on our way from the train station to the house, but no place to sit to eat it. We had other family members staying in the apartment next door so we just ate at their apartment.<br/>The neighborhood is very quiet and you feel very safe. Great location. Close to train station, and food. Great food selection around the house. Other than the small problem with the wrong combination on the door getting in and no place to sit while eating it was a great place to lay our heads to sleep. We enjoyed our stay.🙂",en,0.9718
1005454078764432163,1034418770602504250,2023-11-28,260134588,Lia,actually   im very impresion coz sia very helpfull host..she help our luggage to send to her place before we are coming....<br/>place smaller than we expected<br/>need renovation<br/>and not clean..bed has a stain and many dust<br/>but overall nice surrounding close to many rest and station,en,0.6969
1005454078764432163,1040934643737123706,2023-12-07,47977064,Grace,"Great place to stay. Sia is a great host, really responsive and helpful. The area is great, with loads of great cafes and restaurants near by.",en,0.9728
1011300211046469265,1016270467076381812,2023-11-03,378063239,Duy Anh,The best ever airbnb i have ever booked in Tokyo.,en,0.6369
1011300211046469265,1032204362268962894,2023-11-24,512922835,Amber,It was a great stay! So convenient to stores and restaurants! Super fast response! I needed an extra night stay and it was super easy to book. Would recommend and stay again!,en,0.9611
1011300211046469265,1046735550086849985,2023-12-15,533562896,Kathlen,Nice place. Lots of great food around the area. Satoshi is very responsive. We got lost though when we searched the place  as the the address given on the information is quite not clear however Satoshi is very responsive and was able to direct us to the right location. Definitely recommend this place. Thank you Satoshi.,en,0.9374
1008535056962418530,1018492891696419633,2023-11-06,351852671,Victoria,"Great host, very friendly. Very cute room well equipped close to the subway. Thank you!",en,0.946
1008535056962418530,1033036632693305664,2023-11-26,1159796,Mark And Yoshiko,"Great set up for my short stay in Tokyo, handy to the Ikebukuro train station and Meihuan was a lovely host. The place is nice and clean and fairly simple but all I needed. Thanks for having me and all the best.",en,0.9542
1005454511946899082,1040979488419149245,2023-12-07,82015666,Dawn,"Literally   minutes walk to the train station. Everything about Sia’s place was good except for it being dusty especially under the beds so my daughter kept sneezing when we were in the apartment. <br/>Wish the remote for the air conditioner had instructions as G translator didn’t help and there were times that we wanted the heat on. <br/>Same goes for the washing machine, wish there were instructions. <br/>That being said, if the dust under the bed got cleaned, I would recommend to stay here.",en,0.8689
1008591529904972280,1031481388327780591,2023-11-23,457531913,Mattia,"Natsuki & Giulio’s place was amazing!!!<br/>It’s super spacious compare to most places in Tokyo, it’s right next to train station, it’s super quiet, there is a laundry machine to wash your clothes and a couch with a living room (which is hard to find here).<br/>Natsuki and Giulio were also super kind and let us do a super early check in that was much appreciated.<br/>Their place is a bit far from the center, about   by train, but the train station is just next to their building which made it super convenient and the neighborhood is super quiet and residential which is nice to come back to after a day downtown.<br/>Recommended to anyone going to Tokyo :)<br/>All the best Natsuki and Giulio and thanks again for hosting us (and we wait to host you when you will visit Montreal next time ;) 🙏🏻❤️",en,0.9906
1008591529904972280,1049706666298458757,2023-12-19,20748807,Katherine,"Gem of a stay in Tokyo! We had a wonderful time staying at Natsuki and Giulio’s place in Kota City! It was very convenient to the local rail and bus lines, and there were lots of nearby convenience stores and places to eat. The apartment was spotlessly clean and had everything we needed for a really comfortable stay for   nights.<br/>It was such a pleasure to also meet and chat with Natsuki - the highlight was of our stay! Thanks again for the incredible welcome and all the things you did to make the place feel so homely! Next time we visit Tokyo we’d<br/>love to stay again!",en,0.9725
1005492357495824014,1038037123266794156,2023-12-03,117591032,Patiphak,"Good choice for everyone. The new private house where is not far from Yoyogi station, Minami Shinjuku station , and Shinjuku station. The house is very nice and clean. There are full amenities.",en,0.8384
1011301868749071997,1022845265659989723,2023-11-12,137073039,Ruth Melisa,"Easy check in, the host is very responsive. Location might be a bit far from shibuya, but the park behind this property is awesome! Try to do the morning rum at the park!",en,0.8773
1011301868749071997,1025794364197124838,2023-11-16,528790696,Vincent,"Bed is soft,but shower room is very dirty,narrow and too much hair on the floor,even no space for hang on a tower and cloth.  with moldy smelling,because windows are blocked on the first floor. And you can hearing everything happening on public areas because theirs rooms without soundproofing.Btw,prepare a pair of slippers if you wanna reserve their room.",en,-0.5106
1011301868749071997,1030858492077909002,2023-11-23,126252589,Lauro (Michael),Close to trains and in a nice quiet neighbourhood with convenient stores located close by!,en,0.4753
1011301868749071997,1034421099339103456,2023-11-28,515587182,Denzel,The neighborhood is very peaceful. There is a school and a park right next to the building so you will see a-lot of children and families commuting and the park has a lot of activities to do. Very family friendly. The place itself is also quiet and peaceful. Bed is comfortable and the blankets are warm/cozy. There also extra accessories like phone chargers and a lamp. Lights that can be dim for more of a chill setting. Wash and drying works. The kitchen is clean and there are plenty of cups..lol. Wifi is great.,en,0.9721
1011301868749071997,1041633758213287988,2023-12-07,13461091,Tai,"Charming little  place, cute little owl figurines all over the hostel. Clean and modern I had a comfortable stay here. Only gripe is the distance from the station its stated   but that means   by cab (only thing that will get you there) other than that perfect stay.",en,0.9064
1011301868749071997,1041688745494020081,2023-12-08,78442647,四,very good,en,0.4927
1011301868749071997,1043115620896672400,2023-12-10,42686160,Chérine,"The room was very clean. However, other guests used the hairdryer around midnight and they kept going in and out of the kitchen and taking showers till  : . <br/>I slept around   and had to wake up at   to catch a plane at Haneda.<br/>When I tried to open the building door it was locked. I reviewed the long pages sent to understand how to get out of the building, no clue. I emailed the owner, no answer. I tried several times to open the three locks until I understood it was electronically shut. I had to squeeze myself into the laundry room and lucky enough the door was open and got out of the building by jumping out of the window!!!!!!! or else I would have missed my flight to Paris. Outrageous. I picked the place to be close to the airport on my last day in Japan and it turned out to be a nightmare. I had told the owner that I have an early plane. That's all folks",en,-0.6092
1008645911096401377,1033742882196629352,2023-11-27,487515162,Christopher,"Highly Recommended:<br/>-Relatively low cost ~$ /night<br/>-Able to book same day due to other cancellation<br/>-Comfortable bed and linens<br/>-Shared spaces outside of bedroom:   Shower/Laundry,   Bathroom,   Kitchenette<br/>Highlights:<br/>-Within   minutes walk of the Kamagome JR Station (Yamanote line)<br/>- .  to Narita using Yamanote to Keisei High Speed train. Was able to make my   flight.<br/>-Can reach Ikebukuro, Shinjuku, Ueno and more using the Yamanote for simpler travel.<br/>-Within   minutes of Akihabara.<br/>-Within   minutes of Asukayama Park in Oji with the Eichii, Archaelogical and Paper museums.",en,-0.3134
1005492357495824014,1042406629676721885,2023-12-09,145806516,Munirah,"The location is so so near to minami shinjuku station..   walk to yoyogi and   to Shinjuku area! so convenient!<br/>Super clean new house!Fast responsive host that immediately replied on your msgs.<br/>Near to family mart,lawson and maruman groceries shop!<br/>Will definitely repeat in next Tokyo trip!",en,0.8536
1005708561401910722,1013469881027720336,2023-10-30,304043158,Robert,"Very responsive host, checked in with us multiple times during our trip and responded in a reasonable manner. Would stay at one of her properties again!",en,0.474
1008977728317338106,1032284638085627986,2023-11-25,530645704,Shingo,"The house was large enough for our family of four. It was also well stocked with amenities and clean sheets and towels were provided.<br/>The children were very happy because it was close to the station and they could see the trains passing by from their room.<br/>The location is convenient for sightseeing in major parts of Tokyo (Akihabara, Ikebukuro, Shinjuku).<br/>In addition, there are parks and shrines with Japanese history nearby, which allowed us to experience a mystical journey that can only be experienced in Japan.<br/>I highly recommend this house to anyone who wants to use it as a base for sightseeing in Japan!<br/>The host was also a kind and friendly person. I will come back someday!",en,0.957
1008977728317338106,1036632107870744070,2023-12-01,478799645,Yasir,The host was great and responsive.He was very helpful kind too.Would recommend this place highly in Tokyo.Hope to stay here again!,en,0.9282
1008977728317338106,1054027458062195308,2023-12-25,38171338,Don,Clean and comfortable stay :),en,0.8402
1011447753077728221,1019236395947478155,2023-11-07,319970416,Jay,"Amazing location, right in the heart of shibuya.",en,0.5859
1011447753077728221,1023548197413549490,2023-11-13,67347358,Alison,"Great location right in the middle of Shibuya, only a few minutes away from Shibuya station and surrounded by tons of great restaurants and bars. The apartment was super clean with all the necessary amenities as described. The space is smaller than it appears in the photos, but you are paying for the location.",en,0.8126
1011447753077728221,1027186467867195461,2023-11-18,515938858,Edward,"This was our   time using Yuri as an Airbnb host and i am sure in time there will be a  .  <br/>Previous to this stay we had Yuri as a host at another Unit.  Both units are well located; right where all the action is and just a few minutes walk from Shibuya Rail Station.  <br/>This particular unit felt a bit smaller than her other rental and that may be due to the washer, which we used as I hate packing dirty clothes.  <br/>You cant go wrong having Yuri as a host.  She was helpful in everyway possible and responded to our emails promptly.",en,0.2856
1011447753077728221,1029328749218267323,2023-11-20,141944910,Tim,"Great value, great location. If you want easy access to Shibuya station and all the shopping, clubs, bars, and restaurants, this is a fantastic place.",en,0.9545
1011447753077728221,1032959434713392503,2023-11-26,9940811,Gbolahan,Well located and fairly priced this unit wasa great homebase from which to explore Shibuya and the Tokyo area given the proximity to Shibuya Station.<br/>Also shout out for the washing machine. Criticalfor extended stays or travel!,en,0.7574
1011447753077728221,1043114834514233576,2023-12-10,310770476,Paul,"Excellent stay near the shibuya core, a  -  min walk from the station and also a   min walk from a lot of stores esp ones you’ll be buying a lot in (I.e don Wu, GU etc.) <br/>The stay itself was very nice, some might find it cramp but for us we knew this was normal (I’m   foot for reference), so it was no issue for us. The stay also had many amenities and was very clean (no surprise in Japan). <br/>Yuri was such a great host, she was very responsive and made us feel right at home. She even gave us recommendations on restaurants and assisted us in making reservations. Would definitely recommend. Thank you again Yuri for a great stay in Shibuya.",en,0.9871
1011458024627644610,1021333408007935965,2023-11-09,29321813,Ardhika,"Me and my family really enjoyed staying at Riko's house. As a matter of fact, we booked the house for the second time consecutively.<br/>The place was spotless and well furnished, it felt like a new house. The kitchen was well equipped for six people, not to mention the bathtub in the bathroom is quite special.<br/>The location was good, a five minute walk can get us to whatever we needed, food, groceries, laundrette, and the train station.<br/>Riko is a very responsive host, she always replies even when it's way past midnight Tokyo time. She even went above and beyond, by giving us early check in and even refunded the cleaning charge for my second booking.<br/>This house is on the top of our wishlist when we come back to Tokyo.",en,0.9537
1011458024627644610,1027895898720911648,2023-11-19,207624298,Aaliyah,"We had a lovely, comfortable stay! The host is very responsive, and gave clear instructions on how to access the building.  The unit is neat, very clean, and it looked just like the pictures. It is only a two or three minute walk to the Komagome train station, and there are lots of restaurants and shops within walking distance. There is  a  -Eleven one block away with good, fast food options.  The neighborhood is quiet and the street is not well-lit at night, but we still felt very safe! The kitchen was thoughtfully planned with a variety of utensils and convenience items, such as an instant tea kettle,  cooktop, a small refrigerator and a microwave. The steam shower in the bathroom has excellent,  strong water pressure for a refreshing shower experience!<br/>This unit fit our family’s needs perfectly, and we would definitely stay here again upon a return visit!",en,0.9914
1009013818009328471,1028647357814168534,2023-11-20,103186305,Brett,Loved our stay! <br/>Lots of restaurants and shopping near by and close to the train. Host was extremely responsive and helpful as well.,en,0.9032
1005803262296520788,1008361366555681064,2023-10-23,13977147,Daniel,"If you want to be close to everything around Tokyo I’ll recommend you stay here, you are so close to the train station and everything is very accesible. I had to book this AirBnB last minute and it was more than I expected the pictures don’t do justice to the place. Thank you so much I had a great stay here.",en,0.9196
1005803262296520788,1013362188407022747,2023-10-30,174918497,Trevor Marc,"convenient & the host was very prompt with his reply. it’s  + mins away from yoyogi station and   mins away from shinjuku station, do take note that the apartment is on the   floor and there is no elevator, so you have to carry your luggage up a small winding staircase which may be tough.",en,-0.4019
1005803262296520788,1015565010194162025,2023-11-02,400956995,Tyler,Great place in quiet neighborhood. Right in between Shibuya and shinjuku,en,0.6249
1005803262296520788,1026446877487385736,2023-11-17,269584704,Petr,Great place located close to shinjuku and yoyogi stations. There is great food around and the place is surprisingly silent during the night.<br/>Will definitely look into staying here again if I return to Tokyo.,en,0.9201
1005812962874423383,1013372322122118849,2023-10-30,153885689,Danny,"I had an incredible  -night stay at this Tokyo Airbnb! The location was perfect for us. The apartment was clean and well-maintained, making me feel right at home. The host was incredibly helpful. I highly recommend this Airbnb for anyone looking to experience Tokyo in a cozy and convenient setting. I can't wait to come back!",en,0.9207
1011458024627644610,1041738134538632531,2023-12-08,8924652,Lim,"The place was very convenient, close by to Yamanote line which brings you to many places like Tokyo station, shibuya, shinjuku etc - literally most places you would visit when in Tokyo. Place is as mentioned in the listing and accurate. Lots of eateries around and opened till late at night. Plus point there were lifts in both apartment and the train station so no worries on the luggage! Riko also had quick responses when we needed help. Would highly recommend this place to travelers for its convenience and space.",en,0.3271
1011458024627644610,1046027320070459799,2023-12-14,49994831,Ryp,Riko is an excellent host- extremely fast and always helpful with online responses. The space is a little too tight for more than   people even though   double beds are provided.<br/>But location was excellent. So close to both Yamanote and Nambuco lines.<br/>And the apartment is newly renovated.,en,0.8807
1005812962874423383,1020690427156621859,2023-11-09,526652737,Daryll Mae,"Cozy place for a few days stay. About   minutes away from the Tokyo Skytree. Plenty restaurants nearby, walking distance.",en,0.0
1006051089570481364,1044552322185800517,2023-12-11,199728502,Lee Cheng,"The apartment is clean, the location is  convenient, the host respond fast.",en,0.4019
1009085913867215422,1035931483750161199,2023-11-30,31951134,Nana,"The space was cozy, spacious, and clean. Very strategic location as well. There were a lot of stores and convinience store nearby. Getting to places from there was also very easy. <br/>The space was clean and spacious, everything exceeded our expectations. Overall we had a pleasant stay and will definitely recommend and come back to stay here again!",en,0.9551
1009096992892516319,1032990218373327377,2023-11-26,168233438,Matt,"Great location outside of the city with easy access by train and a  -min walk, or a short taxi ride. Really enjoyed the stay!",en,0.8976
1011606868510998566,1023524281515705201,2023-11-12,384617773,Alex,Great location and clean room I highly recommend to anyone to stay here but for the right price the room was small and got crowded quickly but other than that the room was in a really good location lots of clubs and restaurants and bars even the host gave us a detailed list of recommendations.,en,0.862
1011606868510998566,1028642981374878619,2023-11-20,527788868,Geoffrey,Perfect. Clean & tidy in a great location. Hanna was very helpful and easy to contact :>,en,0.9631
1011606868510998566,1035850032829730756,2023-11-29,373302530,Jesse,awesome room for the price and location. not far from the trains and very accessible to local shops and restaurants.,en,0.6249
1006164186844776702,1033039395856192281,2023-11-26,105892197,Azri,The host is a friendly person who tends to my needs… Flexible with check in and check outs,en,0.6249
1006202511276519087,1012695987600643184,2023-10-29,26360487,Sinn,"Close to train station, very convenient",en,0.0
1006202511276519087,1024240324739513130,2023-11-13,25730796,Varun,It’s a great stay if you want to explore Shibuya. Everything is in walking distance. The exhaust fan of the bathroom was making rattling noises but that was manageable.,en,0.4118
1006210269168437014,1014852444248191863,2023-11-01,130973092,Ricky,Great location and easy to navigate around!,en,0.807
1011746291838502995,1035886555893784984,2023-11-30,312700711,Metis,"Great place to stay! Peaceful, convenient, clean",en,0.8832
1006210269168437014,1017763938441437980,2023-11-05,22348646,Tierra,This is a great location! Very close to the station and there is plenty of restaurants and bars near by. Great place to stay if you only need a place to crash after partying all night in the city! Easy check-in!,en,0.9165
1006210269168437014,1019226570980622648,2023-11-07,532550664,Alexandra,"Location was great, room was clean and aircon was nice. A bit bare bones but really all you need if you’re going to be out all day. Thanks for the stay!",en,0.857
1006210269168437014,1029310528904245936,2023-11-20,543235998,Max,"Was in a great location, well equipped and just a perfect spot",en,0.872
1011772462955337153,1022822785599002863,2023-11-12,117855351,Nicole,"I shared a bunk bed with my friend and the bed was clean and all.<br/>But it was   ppl room, which another person was staying in; and she would come home every   in the morning.<br/>We had to wake up when she was going in and out, we didnt sleep well.<br/>Had all the schedules in the morning, and when we had to prepare to get out, we would have to be quiet cuz she was sleeping. It wouldve been better if the host told us so earlier.<br/>We stayed for   days, and on the second day my friend went to other friends hotel because of this..<br/>Other than this everything was OK. Shower was clean but washroom needs to be cleaned abit.<br/>Shower cannot be locked. I've been to alot of dormitories when travelling europe, and been to alot of bad ones also, but this was not a good one. <br/>Not worth the price. Wouldve been okay if it was around  ,  KRW per day. Not worth  -  dollars",en,0.8297
1009112079471713213,1022061578152038846,2023-11-10,503645890,Chelsea,"Yuka's place was exactly as listed - clean, comfortable, easy to find, and within close walking distance to the subway station. We had a lovely stay! Also, Yuka was a very responsive host and was quick to help us out when we sent a couple of messages about an hour before check-in. Would definitely stay again!",en,0.966
1009127444829034942,1019889849129921743,2023-11-07,263803970,Hunter,"Was very nice, would recommend!",en,0.731
1009127444829034942,1033665373048366707,2023-11-26,105807553,Ezra,"I had a great time staying here. Nice room, nice shower, nice bed, nice location.   mins walk to the station is fine with me (i knew about this when i booked the accommodation). You’ll find Family Mart,   Eleven and a few restaurants on the way to the station. Worth the money paid. The host is friendly & responsive. I’ll definitely stay here again when i come back to Tokyo next time. Arigato gozaimasu! 😊",en,0.9769
1009237411712063969,1053286733918024314,2023-12-24,551327625,Carlos,"Great location to get to Shibuya, Tokyo Disney, and other local attractions. Place was clean and provided great instructions to get in and operate AC. Host was very responsive and was flexible with check-in. I would recommend to anyone and would come back.",en,0.9633
1009303431273006658,1029303321144727442,2023-11-20,16876140,Jenn,"A true gem in the epicenter of Shibuya, Tokyo. A modern mansion, newly renovated with all of the necessities.  It was only the   of us staying at this home, and we felt like royalty as there are many spacious bedrooms here.  Nate-san accommodated us with utmost omotenashi (Japanese hospitality) whenever we needed something. Did I mention that it is centrally located in downtown Shibuya? A few steps away from  , hachiko the dog statue, and the famous Shibuya scramble crosswalk.  Although it is minutes away from the epicenter of busy Shibuya, the house is tucked away on a hill away from the noise.  The space is multiple stories, and the rooftop deck was magnificent as it overlooks Shibuya in the front, and views of Shinjuku in the rear.  Whether you are looking for a space for a couple or a big group, this is the place to stay.  Truly a wonderful gem in the middle of Tokyo.",en,0.9413
1009303431273006658,1041705832791867913,2023-12-08,48184912,R,"When we first stumbled upon this house on AirBnB, it seemed almost too good to be true. Everything was as perfect as it seemed online. Nate was the most thoughtful, gracious host.<br/>He provided us with all the information we needed. The house was just perfect! Kitchen was huge and contained everything one needs.<br/>The beds were comfortable, the bathrooms were modern and the yoga room was super special.  My daughter and I spent quite a bit of time in there together.  <br/>The location was incredible.  Shibuya crossing is around the corner and there’s an amazing restaurant”we are the farm” very close by with farm to table dining.",en,0.9881
1009303431273006658,1042395808514421145,2023-12-09,167849772,Connor,Great stay and an amazing location. Hosts made sure we had everything we needed!,en,0.8883
1011798290144754436,1025733568669739344,2023-11-16,154242666,Warlo,It was nice and very clean enough. Space,en,0.6997
1011798290144754436,1032226201490964617,2023-11-24,40266949,Rossanna,"Mari was very responsive before and during the stay, detailed and assure us of what we needed to know.<br/>We travelled with   adults and a   year-old from Singapore. Beds were all set up accordingly to what we needed, little that we knew that Mari had set up everything as if she could read our mind! We didn’t even ask. 🤭<br/>Stepping into the house, it felt just right, not a hotel, it was a home. Our girl had to let out ‘It’s so beautiful!” and ran around to explore. Playgrounds and schools nearby, it’s a real taste of local Japanese’s daily life instead of those touristic places.<br/>Accessibility to   train stations, with McDonald’s, convenient stores and all the local shops, just   stops away from Asakusa too. There’s so much to explore in the neighbourhood, to live like a local.<br/>We were just too tired and rushing everyday to spend enough time to enjoy the home. It’s a pity.<br/>Mari had been flexible with check-in and check-out timings whenever she could. Loved the personal touch and humanity!",en,0.9196
1011798290144754436,1039523871944254590,2023-12-05,234499518,뭘로,ㅇ,en,0.0
1006249995078362487,1031579708265892959,2023-11-24,409987848,Shumei,"The apartment is lovely, very clean, and affordable l. Within   more mins you can reach to train station. Host is very friendly and well responsive. I would highly recommend this place for short term stay in Tokyo.",en,0.952
1011798290144754436,1043870576982077166,2023-12-11,550141148,Nguyen,Best host and best place ever!,en,0.8655
1009338554058686402,1021437636835895626,2023-11-10,275700379,Mohd Shafiq,My experience in Tokyo was really enjoyable and i really love my stay. The place was really good and the owner was really helpful. Just walking distance to train station and just few steps away to FamilyMart and  . Highly recommended place to stay when u visiting Tokyo!   STAR!!!,en,0.9534
1006251698856532063,1029366078043335999,2023-11-21,487535507,Nichole,The apartment is modern and clean! It is a little further away from the station than advertised but fairly close to Haneda Airport. I enjoyed my stay and would consider coming back again! I struggled with the heating unit and ran out of certain toiletries but the host was easy to communicate with throughout the process. Great time!,en,0.9533
1009671244815232584,1017798105387471156,2023-11-05,436834979,Ting Ting,Host is very responsive and helpful . House was clean and new. All essentials were provided. Quiet neighbourhood and plenty of local restaurants within walking distance.,en,0.8204
1011798290144754436,1048208639506878309,2023-12-17,107637861,Beijing,Very clean and cozy apartment! We stayed for four days and found it like home. The host always responded timely and was indeed considerable. The neighborhood around is also very local.,en,0.6989
1006251698856532063,1038020931693414621,2023-12-02,206361669,Jane,Great place to stay!,en,0.6588
1011816064183852425,1023519670809376051,2023-11-12,22712240,Mio,"It was a great experience!<br/>Really recommend you to choose this airbnb!<br/>The location is easy to find & near to shinjuku station! I will choose this airbnb next time without any doubt !!! The host always reply is timely,  very nice !",en,0.942
1011834032348556439,1043819543471777581,2023-12-10,59987516,James,Cozy and quite place with a variety of restaurants around. Easy access to sky tree or Asakusa by walk or public transportation.,en,0.4404
1014967874022913159,1045360123145217095,2023-12-13,163729711,Mark Kunji,"Very nice space, good location, happy with the value! <br/>It was a tricky check-in with an tablet asking for things no one else asks for.",en,0.8705
1014968023451998836,1040273666669216097,2023-12-06,520503460,Ashley,"Our stay was excellent. The unit was spotless and got the description. There was a little bit of confusion when getting into the unit but we got help from other guests and the host. Great stay, would definitely rebook.",en,0.9396
1011834032348556439,1048252162049452260,2023-12-17,194304726,Cristian David,"Awesome place to stay, lots of good small details like thongs to walk inside, batteries, adapters and some others. A little bit farther than expected to the metro station but it was a great stay in general",en,0.8979
1011872688899262797,1054028545903895846,2023-12-25,198907564,Sara,"Cute apartment in a lovely quiet family oriented neighbourhood. <br/>The apartment itself had lovely decor, Great Wall art, everything we needed.<br/>Our   foot son struggled a bit with the doorways, but otherwise we had a great stay 👍🏻",en,0.9231
1009671244815232584,1053972538400556793,2023-12-24,35798816,Salman,Very nice place in a nice area. The hosts were great and helped us a lot during our stay. I recommend!,en,0.9198
1009671244815232584,1055449488216611532,2023-12-27,105523645,Weng San,"The house is very clean and the location is convenient, a very good choice for self driving tourists!",en,0.7564
1014968166967692563,1043168966048401046,2023-12-10,508871317,Bradley Vu,Easy to access clean and easy check out,en,0.8176
1009673727273391746,1040193790812276434,2023-12-05,119421097,Aileen,Hassle free check in.<br/>Yuka and her host kept in touch and overall instructions were clear and easy to understand.<br/>Clean place.<br/>Easy access to convenience stores.<br/>Definitely recommended.,en,0.8625
1009673727273391746,1042372354326623494,2023-12-08,218823488,Miguel,Really  good location close to the metro station and a lot of restaurants around it. Ideal for   people.,en,0.7645
1009786340230177350,1051083137889053173,2023-12-21,89959524,Eric,"Masa went above and beyond during my stay. I had my luggage scheduled to deliver but it didn't show up. I don't speak Japanese. It would be very difficult for me to figure out what happened and try to get my luggage back. Masa called the delivery company on behalf of me and arranged it for pickup at their nearest store. I was able to pick up my luggage in an hour. This was tremendously helpful to resolve my situation. If I try to resolve it myself, it probably will take me at least half a day or more. I really appreciate Masa's help. Masa took the initiative to help me without my asking!",en,0.9706
1011880452047962637,1023593337088619820,2023-11-13,362933923,Brandon & Emilia,"What a hidden gem of a place! We were nervous to book initially since there weren’t reviews. Unsure if we were the first travelers, nonetheless, the place was spacious (  bedrooms - we used one to unload our suitcases), impeccably clean, close to the JR station! We were able to take the trains into Shinjuku, Shibuya, Asakusa, Akihabara, Sumida - Tokyo Skytree. Lots of night life with restaurants and bars, but neighborhood was quiet and safe. Laundry machines (washer/dryer) are available on the first floor and was super convenient to use! Bed was firm and comfortable. Heater worked fast. Would recommend! It was nice to come back to a much quieter neighborhood after exploring the bustling streets of Tokyo.",en,0.9737
1011935676588286197,1031541865422393634,2023-11-24,29135993,VRince,"Great location.   to Akasaka station and   to Akasaka mitsuke station.   to the Akasaka Harry Potter cafe. Good option for people who want to travel around Shinjuku,Ginza,Asakusa,Shibuya as Akasaka is located in the center of all these area.",en,0.8074
1014968311765492618,1041682223063251205,2023-12-08,113466971,Susan,This place was awesome! Super clean and quiet. Close to a major subway line and all the amenities made our stay very comfortable.,en,0.9391
1014968311765492618,1043858467031449177,2023-12-11,81822443,Shimon,Very comfortable apartment. Good alternative to a hotel,en,0.7755
1009886290902453551,1028643416200411874,2023-11-20,361456577,Jenn,Great place to stay,en,0.6249
